8.811917	9.434506
9.552089	8.858991
8.549965	7.921026
9.534139	9.473744
8.680055	9.638749
7.409940	9.159835
9.483920	10.289781
8.468293	8.073071
8.863436	9.459788
9.986041	8.426709
9.366019	8.388234
8.374768	8.830194
9.065837	9.017853
9.552916	9.845458
10.939171	11.103706
9.996847	8.918907
7.182547	6.701080
7.533794	5.911564
9.310780	8.632883
9.041443	9.766437
9.570658	10.320263
8.272251	5.832957
9.095307	9.500511
8.110892	8.472153
7.055962	7.692822
6.178550	5.723067
10.106654	9.768301
9.683584	10.607732
9.920617	10.165149
10.397068	11.657194
8.763326	9.635993
9.731999	11.584900
9.493410	8.548626
8.650211	7.204399
9.221460	9.304115
9.687312	10.616124
9.468264	8.520964
9.023953	10.757864
11.835282	12.588696
8.870948	9.991063
8.937834	7.639070
9.301592	10.753386
9.750525	8.698835
10.448819	10.244941
9.138416	8.937154
9.479656	9.374586
8.462288	9.160980
7.173109	6.709219
8.791258	10.875276
7.758938	7.673265
10.576034	10.280763
8.486729	9.780260
7.678317	7.768476
10.360141	11.706620
6.726045	7.067525
8.865713	8.568464
9.274891	9.104381
10.623082	12.918273
9.658996	9.310540
8.499036	6.661011
9.561349	10.667985
9.372411	9.595438
10.832473	11.318623
9.194708	9.703664
11.112044	11.411995
8.494145	7.170430
7.744461	7.710542
9.663717	8.059334
10.668149	9.932314
7.917484	8.305814
7.723260	6.658208
8.502863	8.244405
8.799811	9.538227
9.886687	10.119773
10.729891	8.587251
9.099238	7.855542
9.325734	8.523024
10.272302	12.603064
8.600728	7.172456
8.770484	8.567983
9.363019	8.731141
9.206785	10.446641
8.460575	9.638721
9.242210	10.666210
9.505424	11.754271
7.949028	7.960065
8.813052	9.460894
9.172521	10.534667
7.747933	8.829997
9.998655	12.110085
9.704982	9.743925
9.101350	8.285788
9.240036	10.142500
8.442066	7.879050
8.523851	9.011187
8.705588	8.115889
8.971256	8.273567
8.731606	8.490405
10.699515	9.916406
8.650615	6.833865
10.108401	10.424870
8.562168	7.435064
9.073244	8.932173
7.501954	6.909919
8.209612	9.613105
8.259052	8.052901
8.555754	10.446718
8.668686	9.409393
9.219242	9.779474
9.223911	8.964316
8.745492	7.916444
8.639024	8.931732
8.042352	9.344383
10.013837	10.277394
10.981421	10.285015
9.266634	10.226474
9.440608	10.078385
9.370338	8.235996
7.704158	6.701489
8.407632	7.411766
10.482132	9.541312
9.272737	7.823731
7.291025	6.031004
8.981244	9.225796
10.040419	10.271678
7.396309	6.414083
9.476261	9.505281
9.700917	7.971210
8.405785	8.081667
10.185160	10.423709
9.055259	6.320444
9.810257	11.978263
4.922770	6.632305
8.986126	8.837086
9.376025	10.184111
8.393842	9.724118
9.224920	9.241576
8.614746	10.177347
8.027693	6.544388
9.402724	10.733618
10.300384	9.222772
8.362738	8.548592
9.314426	10.530272
8.026927	7.003026
8.681202	7.570760
8.215456	9.577868
8.575424	9.190757
8.988474	8.500142
9.742213	9.971881
9.017513	9.188820
9.630437	11.112528
8.589618	7.645914
9.930258	7.985597
9.126890	8.623300
8.904034	8.406872
8.150278	7.023243
10.008279	11.703305
8.441406	8.976935
9.405733	9.739197
9.289184	10.122835
8.141541	7.296418
9.098820	8.523018
10.362394	10.391224
10.435843	10.169995
8.311691	8.173448
8.920500	8.631750
9.998708	8.862135
8.569666	8.283699
7.447260	7.018207
8.335658	7.758510
8.450245	6.869363
7.214497	5.587234
9.445276	8.274812
9.045150	10.438074
7.485814	6.531224
11.329311	9.682541
9.606807	10.217649
8.501487	8.205389
9.464775	9.562574
10.296671	9.151527
10.778682	10.469389
11.387670	9.979480
9.480920	8.101473
8.813730	9.920137
7.761645	8.867128
8.953629	9.429460
10.095480	9.365633
9.081227	8.516866
9.723669	9.580439
7.894899	8.846985
9.333344	9.652762
9.228981	10.029172
9.876020	10.019436
10.218280	10.848301
9.887652	9.113380
8.384759	8.976215
8.438099	8.565181
8.088048	8.478095
7.965063	6.855936
8.533536	7.431793
8.384759	9.034410
9.647499	9.670829
7.525465	5.423526
8.395510	8.694928
9.100119	7.834498
8.584674	8.732133
9.483482	9.248932
8.751093	9.816377
9.831776	11.372941
7.935779	6.235939
8.782839	8.686472
8.111964	8.673490
10.061560	11.149308
9.056878	10.188712
9.625757	9.511473
9.294481	8.953131
9.573329	10.158150
9.585922	10.636024
9.987976	10.571899
9.379122	9.121075
8.946606	8.763802
7.125104	4.777288
9.193815	8.924739
8.365846	7.063898
8.143406	8.172059
8.384460	7.658983
8.660947	8.885972
8.938421	8.750684
10.817325	10.094681
7.316714	7.656729
9.388264	9.138892
11.029817	10.255781
8.632496	8.675960
10.436343	11.236112
9.410710	10.293703
7.769260	7.446625
8.089513	7.413795
9.258806	9.976322
10.204859	12.034080
7.966764	10.300456
9.268142	7.796421
9.799260	9.207787
8.700516	8.578733
8.439012	9.720203
11.722837	12.347476
6.774484	6.977573
8.109017	8.256477
9.831974	10.202804
8.023763	7.771299
8.619258	8.282540
8.984892	8.494642
9.648359	12.370748
8.959307	9.606755
9.388676	9.754359
9.416999	10.242817
8.377717	8.735542
9.402191	7.635961
9.462043	10.439863
10.620900	11.724493
9.991386	10.274620
8.135928	7.357395
9.583112	9.951387
10.736846	9.173033
8.867022	9.467557
8.176982	6.457706
9.088385	8.221496
9.037976	9.818855
7.388837	7.356236
10.533010	10.713626
7.206680	7.831803
10.141513	9.517890
8.444569	8.640015
10.163204	10.425930
9.166273	10.284628
8.542742	9.154864
10.236120	7.341268
7.948028	8.095844
8.840000	9.325436
9.065097	10.869159
9.326547	8.608096
9.084843	8.440656
7.740315	6.611758
10.185653	10.262380
9.378526	7.645014
10.544337	10.711014
10.730700	11.657958
9.666593	8.010103
8.457904	7.466375
8.412806	9.224563
8.294387	8.453385
7.683182	7.715625
9.097840	8.358524
9.240579	8.104006
9.387057	8.023647
9.179176	9.202761
9.540651	10.499036
9.207891	7.246261
10.380026	10.686000
9.125942	11.623977
7.821897	6.519076
8.246184	8.420987
10.062453	12.510562
9.078502	9.750510
8.296485	7.346646
8.459253	9.020772
8.571885	9.086778
7.577866	5.997733
8.787152	10.146651
6.968129	6.814849
10.283615	10.942719
9.387526	9.051401
9.987827	10.053234
9.657659	9.450032
7.899206	8.082587
10.406887	13.075567
9.060669	6.987040
10.627788	11.508051
10.369208	10.629390
9.895638	9.969802
10.554535	12.012033
7.634631	6.459607
8.756895	9.207829
7.663476	8.869787
11.925658	12.332950
10.883604	11.763880
9.483093	8.776962
9.309919	8.310718
6.336866	5.786268
8.466128	6.987901
7.845728	7.334181
9.656084	9.280904
10.451256	10.316286
10.049630	11.081973
8.860516	8.220860
10.070524	10.407667
9.952209	11.222467
10.677683	12.499726
9.652397	11.221864
9.110522	8.953684
7.894781	8.837187
8.092961	8.627326
10.231138	11.152238
8.757285	10.139772
9.896510	9.698919
8.140772	9.063654
8.261147	8.818290
9.935673	10.133957
8.095411	7.820950
10.092336	9.973847
10.813254	10.307440
8.116749	7.522630
8.160330	7.427326
9.299328	9.370036
7.699482	9.850060
8.665393	8.158848
9.577306	9.015649
6.811173	7.520169
9.178788	9.396181
8.418799	6.486761
8.425641	9.684220
8.650514	8.291953
8.280233	7.709081
8.390242	8.574686
7.571353	7.820141
9.620325	10.266458
9.101720	9.544085
9.962955	8.192553
9.864666	9.360476
10.215437	9.840083
9.868719	8.648239
8.720464	8.794080
8.821073	7.981352
8.821526	7.827811
9.007726	8.985782
9.130334	6.538894
8.430107	9.023185
10.088367	8.919109
10.172038	10.310582
9.322249	9.188864
8.885005	8.258933
8.159948	6.638955
10.179754	10.610725
9.659943	8.924201
7.981396	6.828905
9.126298	9.219151
8.907122	8.294809
8.917955	7.896167
9.229539	9.381279
9.318993	8.567801
10.055195	10.778077
11.250993	11.630823
9.694438	10.245197
9.066714	8.971520
7.835666	6.304680
9.649916	9.581285
8.990560	9.309918
9.234293	8.661748
7.489644	8.305635
9.410069	6.638658
9.722027	10.417793
10.390966	10.880471
8.640779	7.892639
8.157206	7.502322
8.622906	8.961281
8.417862	9.118331
8.175268	7.842989
7.685311	6.002147
7.633525	8.899535
11.148054	11.341848
8.819164	9.069062
8.456119	6.134115
10.232612	10.016016
8.307765	6.921545
8.875805	9.217220
7.602433	5.887077
10.230702	11.117298
7.423349	7.547686
6.685101	5.569161
9.571687	11.292073
9.508191	9.031905
9.839733	11.620008
9.281061	9.146807
10.552765	12.615717
7.933121	7.981761
8.677424	10.777964
8.322789	8.499099
7.786824	6.795425
8.262007	7.971428
10.299579	8.490975
8.242517	8.597947
9.961131	10.703719
9.075039	10.292520
8.717053	8.329757
8.832031	8.821958
8.309391	9.536981
8.922853	7.558080
8.577111	8.483970
7.065002	7.839189
9.474431	10.222685
9.390206	8.655829
10.022324	9.725340
8.115400	5.994051
8.335859	8.733742
10.389409	11.554882
7.324426	6.966030
8.919285	9.665108
9.096999	10.030612
8.336097	7.521646
7.754909	8.830200
9.503140	9.653887
8.465449	9.028667
8.510336	8.898402
9.025121	8.165014
7.094488	5.404853
9.561541	10.563084
10.506098	11.271244
9.626005	8.052581
8.939656	8.811868
7.975252	8.447882
9.763602	11.818293
7.799253	8.392764
8.126158	10.467484
9.732721	8.846286
8.964760	10.873640
8.715317	9.584807
10.442528	10.969616
8.553735	9.013709
9.633631	10.308799
9.001959	8.680937
8.465644	10.198360
7.193072	9.088361
9.089048	9.673025
9.352678	8.484754
8.501355	8.662023
8.026853	7.604468
8.346807	8.896355
8.926292	8.233517
9.313051	10.584074
7.893898	8.719898
9.674308	8.881412
9.041965	8.934603
8.748430	7.693667
8.583268	8.094630
7.973511	7.822876
8.905705	9.072897
9.617281	9.822558
9.601570	11.148266
7.565323	7.035332
8.080738	8.393212
9.960011	9.169863
10.406088	8.957025
9.133544	7.715933
9.261253	8.151024
8.971970	9.768458
9.393328	8.177310
7.761782	7.104201
9.116544	7.786984
9.199236	11.301384
8.079686	8.401584
7.456519	6.932776
10.111988	11.123541
9.519783	9.110879
10.035887	9.547591
9.791275	8.456971
7.845190	8.210971
9.999134	10.723891
10.069107	11.459242
9.968733	8.215950
8.446383	8.065277
11.902429	10.651493
9.051327	9.913449
7.714352	8.725808
9.931335	10.766305
9.204121	7.903665
8.173320	9.071211
7.491859	6.766888
9.488484	10.211201
9.483882	9.484376
9.454341	9.121000
11.108353	10.809536
8.856903	8.801617
9.508343	9.612943
8.393818	6.902889
8.574575	7.808685
10.399986	9.264373
8.319594	8.098112
9.436784	9.174683
10.260027	10.526365
8.259130	8.242282
7.473710	8.543070
8.177506	9.232174
9.266150	10.037026
9.553100	8.871818
8.978027	10.886725
8.943666	8.852162
8.104556	7.636433
9.708173	9.050982
8.735891	8.107649
8.581642	8.767731
9.355146	8.808997
9.545660	7.927354
10.742118	10.517685
9.703491	8.969132
11.409598	11.476588
8.351299	6.814594
10.219659	10.311079
8.172898	8.713893
10.463518	12.306823
10.096078	9.806310
8.251305	9.370603
9.062628	7.987255
9.387437	8.471690
10.781647	9.532376
10.038214	10.823632
10.257822	11.559422
7.708387	7.553238
8.833638	7.666439
8.801802	8.558501
10.905617	12.794577
9.638190	9.877281
9.486483	9.496987
8.227726	7.720036
8.367456	8.556949
9.799750	9.499825
9.220557	7.778139
8.898999	9.108134
9.512004	7.558506
11.304401	12.628980
8.026778	7.568550
8.624730	7.813488
9.198865	9.625611
9.184491	8.590879
9.747211	8.882404
10.450040	9.947208
7.827231	8.151000
8.115772	7.187854
8.251630	7.823450
9.656903	10.059443
7.938796	9.429563
9.138079	9.236631
9.437862	8.042553
7.957109	8.314145
10.400342	10.025693
9.517014	9.134646
10.192602	10.771061
10.905878	11.129068
7.392783	10.196905
8.916411	9.255739
7.664263	7.807054
6.784737	7.670099
8.975089	10.229709
8.974376	6.498902
9.521246	10.514762
8.284494	10.119989
9.854130	10.142253
9.117070	8.471585
8.851833	10.384908
8.497190	9.306782
9.281014	8.655907
10.048786	10.779553
10.206851	11.659921
9.793753	11.300967
10.184690	11.503641
8.922129	7.863680
8.744531	8.654067
10.032075	10.143248
10.127583	8.454783
9.075805	9.664518
8.501181	9.267976
10.073809	11.716239
8.674191	9.024838
10.468076	11.044005
8.971177	7.424243
8.872251	8.344934
8.202726	8.975376
9.925970	10.425090
7.863103	7.766280
7.713648	6.051855
9.076210	9.136634
9.060512	9.704424
9.399440	10.202103
9.002475	10.371019
8.173311	8.098775
8.994813	8.789684
8.610482	8.966341
9.518434	10.812310
11.408470	11.498282
6.975272	6.989574
7.273987	6.443265
9.129718	9.041599
8.419901	7.855244
7.928160	8.578261
8.387476	7.424933
9.094218	10.729640
8.056251	6.346292
9.304577	8.838243
9.546017	8.469074
8.519984	9.241389
9.594671	8.166171
7.092866	7.137775
10.665050	11.047010
10.364065	11.747444
9.807924	10.084179
7.678801	8.025668
9.050461	9.106747
9.974677	9.940791
9.413700	8.625489
9.665813	9.429625
10.406958	9.451144
9.319607	9.933908
8.958905	8.994623
8.608801	8.878126
10.270063	9.919354
9.823635	10.660577
6.249138	6.006631
9.767795	10.519871
